customerID,churn_probability,monthly_revenue,annual_revenue_at_risk,retention_priority_score
5811-IWXYM,0.393,101.25,477.05,39.75
1260-TTRXI,0.731,54.3,476.38,39.7
1020-JPQOW,0.438,90.55,476.33,39.69
0643-OKLRP,0.494,80.35,475.96,39.66
6646-JPPHA,0.503,78.85,475.69,39.64
2235-DWLJU,0.892,44.4,475.52,39.63
6668-CNMFP,0.443,89.35,475.43,39.62
6538-POCHL,0.501,79.0,475.32,39.61
4678-DVQEO,0.758,52.2,475.01,39.58
5188-HGMLP,0.535,74.0,474.89,39.57
3316-UWXUY,0.423,93.5,474.74,39.56
3786-WOVKF,0.37,106.85,474.55,39.55
5141-ZUVBH,0.425,93.0,474.15,39.51
9249-FXSCK,0.355,111.25,474.09,39.51
8375-KVTHK,0.394,100.3,473.99,39.5
2234-XADUH,0.383,103.2,473.69,39.47
8189-HBVRW,0.434,90.8,473.42,39.45
9819-FBNSV,0.546,72.25,473.32,39.44
2782-LFZVW,0.668,58.95,472.78,39.4
8728-SKJLR,0.531,74.25,472.84,39.4
7615-ESMYF,0.883,44.6,472.51,39.38
0595-ITUDF,0.429,91.8,472.57,39.38
9058-HRZSV,0.416,94.4,471.65,39.3
4868-AADLV,0.338,116.25,471.38,39.28
3982-DQLUS,0.458,85.75,471.24,39.27
8849-PRIQJ,0.359,109.4,471.23,39.27
7351-KYHQH,0.605,64.95,471.16,39.26
4472-VESGY,0.4,98.15,471.04,39.25
4567-AKPIA,0.36,109.1,470.75,39.23
8433-WPJTV,0.378,103.9,470.77,39.23
8008-HAWED,0.772,50.75,470.43,39.2
6702-OHFWR,0.905,43.3,470.36,39.2
1373-ORVIZ,0.59,66.35,470.03,39.17
4476-OSWTN,0.354,110.55,469.98,39.16
7905-TVXTA,0.608,64.35,469.52,39.13
3858-XHYJO,0.369,105.75,468.3,39.02
2103-ZRXFN,0.769,50.75,468.09,39.01
9139-WQQDY,0.388,100.45,467.51,38.96
1297-VQDRP,0.363,107.15,466.75,38.9
9058-CBREO,0.768,50.55,466.0,38.83
9752-ZNQUT,0.799,48.6,465.8,38.82
9637-EIHEQ,0.763,50.8,465.34,38.78
8645-KWHJO,0.705,55.0,465.26,38.77
4067-HLYQI,0.551,70.4,465.15,38.76
0295-QVKPB,0.606,63.95,464.71,38.73
2722-JMONI,0.782,49.55,464.75,38.73
5740-YHGTW,0.396,97.55,464.09,38.67
3317-HRTNN,0.846,45.7,464.04,38.67
1356-MKYSK,0.492,78.65,463.97,38.66
9761-XUJWD,0.588,65.6,463.21,38.6
7356-IWLFW,0.482,80.0,462.92,38.58
9732-KPKBW,0.715,53.95,462.91,38.58
7112-OPOTK,0.565,68.25,462.42,38.54
7129-ACFOG,0.716,53.8,462.23,38.52
4558-FANTW,0.419,91.85,462.1,38.51
1867-TJHTS,0.483,79.8,462.06,38.5
6641-XRPSU,0.55,70.0,461.81,38.48
8064-RAVOH,0.772,49.85,461.61,38.47
3865-QBWSJ,0.478,80.45,461.56,38.46
8769-KKTPH,0.386,99.65,461.57,38.46
1791-PQHBB,0.626,61.2,459.95,38.33
9667-TKTVZ,0.705,54.35,459.71,38.31
3716-UVSPD,0.777,49.3,459.73,38.31
2626-URJFX,0.752,50.9,459.6,38.3
1732-FEKLD,0.404,94.75,459.43,38.29
1536-HBSWP,0.767,49.9,459.01,38.25
6680-NENYN,0.366,104.6,459.02,38.25
6333-YDVLT,0.348,110.0,458.77,38.23
7147-AYBAA,0.543,70.35,458.55,38.21
0257-ZESQC,0.507,75.2,457.94,38.16
5934-TSSAU,0.506,75.3,457.42,38.12
7730-IUTDZ,0.506,75.2,456.84,38.07
1422-DGUBX,0.48,79.25,456.23,38.02
5485-WUYWF,0.573,66.4,456.23,38.02
6218-KNUBD,0.639,59.45,455.54,37.96
0786-IVLAW,0.351,108.1,454.96,37.91
8280-MQRQN,0.751,50.45,454.87,37.91
2748-MYRVK,0.379,99.9,454.62,37.89
1660-HSOOQ,0.763,49.65,454.64,37.89
9112-WSNPU,0.536,70.55,454.14,37.84
7596-LDUXP,0.444,85.15,453.88,37.82
0106-GHRQR,0.53,71.4,453.85,37.82
9578-VRMNM,0.58,65.2,453.85,37.82
9036-CSKBW,0.352,107.45,453.41,37.78
5198-EFNBM,0.417,90.65,453.29,37.77
1907-YLNYW,0.566,66.7,453.1,37.76
6341-AEVKX,0.362,104.3,452.83,37.74
4138-NAXED,0.466,81.0,452.79,37.73
6897-UUBNU,0.421,89.65,452.47,37.71
9767-FFLEM,0.542,69.5,451.86,37.66
5949-HGVJL,0.515,73.05,451.83,37.65
1564-HJUVY,0.591,63.75,451.82,37.65
5985-BEHZK,0.359,105.0,451.73,37.64
7511-YMXVQ,0.829,45.4,451.55,37.63
2135-RXIHG,0.823,45.65,451.06,37.59
2082-CEFLT,0.824,45.6,450.64,37.55
2379-GYFLQ,0.396,94.9,450.48,37.54
3956-CJUST,0.497,75.4,449.88,37.49
2995-UPRYS,0.378,99.2,449.59,37.47
8364-TRMMK,0.74,50.65,449.52,37.46
1810-BOHSY,0.388,96.4,449.35,37.45
6599-CEBNN,0.506,73.95,449.39,37.45
3346-BRMIS,0.774,48.35,449.2,37.43
1406-PUQVY,0.75,49.9,449.01,37.42
8547-NSBBO,0.387,96.75,449.0,37.42
9780-FKVVF,0.631,59.15,447.97,37.33
6128-CZOMY,0.816,45.65,447.18,37.26
0319-QZTCO,0.634,58.7,446.54,37.21
8356-WUAOJ,0.826,45.0,446.25,37.19
9494-BDNNC,0.39,95.3,446.01,37.17
3733-LSYCE,0.493,75.35,445.56,37.13
3018-TFTSU,0.454,81.7,445.24,37.1
7850-VWJUU,0.494,75.0,444.95,37.08
1845-ZLLIG,0.739,50.15,444.73,37.06
8623-ULFNQ,0.561,66.05,444.55,37.05
5077-DXTCG,0.817,45.3,444.31,37.03
4455-BFSPD,0.366,101.15,443.98,37.0
8705-WZCYL,0.826,44.8,443.97,37.0
9825-YCXWZ,0.366,101.1,443.88,36.99
3680-CTHUH,0.317,116.6,443.84,36.99
6927-WTFIV,0.519,71.3,443.74,36.98
0487-RPVUM,0.372,99.4,443.47,36.96
4373-VVHQL,0.826,44.75,443.55,36.96
1625-JAIIY,0.445,83.0,442.99,36.92
9261-WDCAF,0.674,54.65,442.32,36.86
7851-FLGGQ,0.825,44.65,442.07,36.84
7176-WIONM,0.739,49.85,441.96,36.83
2207-NHRJK,0.725,50.8,441.89,36.82
4800-CZMPC,0.356,103.25,441.44,36.79
9269-CQOOL,0.671,54.7,440.6,36.72
1396-QWFBJ,0.495,74.05,440.26,36.69
1017-FBQMM,0.346,106.05,440.24,36.69
2826-UWHIS,0.451,81.4,440.2,36.68
4957-TREIR,0.57,64.4,440.12,36.68
2582-FFFZR,0.724,50.6,439.75,36.65
2157-MXBJS,0.487,75.3,439.72,36.64
3521-SYVOR,0.566,64.75,439.62,36.64
9323-HGFWY,0.359,101.9,438.8,36.57
4676-MQUEA,0.359,101.9,438.79,36.57
3688-FTHLT,0.579,63.05,438.41,36.53
1047-NNCBF,0.518,70.55,438.32,36.53
3154-CFSZG,0.405,90.05,438.15,36.51
9584-EXCDZ,0.517,70.5,437.64,36.47
6202-DYYFX,0.479,76.0,436.95,36.41
8648-PFRMP,0.785,46.35,436.37,36.36
5268-DSMNQ,0.371,97.95,436.38,36.36
9108-EJFJP,0.678,53.55,435.66,36.3
8779-QRDMV,0.916,39.65,435.64,36.3
7128-GGCNO,0.498,72.8,435.42,36.28
6689-KXGBO,0.716,50.55,434.46,36.21
6769-DCQLI,0.345,105.0,434.37,36.2
4855-SNKMY,0.821,44.1,434.4,36.2
6288-LBEAR,0.458,79.1,434.34,36.2
8878-HMWBV,0.736,49.15,434.22,36.18
6896-SRVYQ,0.49,73.85,434.02,36.17
2684-EIWEO,0.394,91.7,433.61,36.13
3865-YIOTT,0.34,106.1,433.22,36.1
7339-POGZN,0.711,50.7,432.74,36.06
8905-IAZPF,0.377,95.65,432.68,36.06
8849-GYOKR,0.338,106.55,432.5,36.04
9206-GVPEQ,0.662,54.45,432.24,36.02
2750-BJLSB,0.347,103.7,432.25,36.02
8601-QACRS,0.711,50.6,431.97,36.0
1573-LGXBA,0.369,97.55,431.72,35.98
3642-GKTCT,0.312,115.1,431.44,35.95
1471-GIQKQ,0.719,49.95,430.75,35.9
7273-TEFQD,0.872,41.15,430.56,35.88
7133-VBDCG,0.449,79.85,430.38,35.86
3865-ZYKAD,0.422,84.9,430.16,35.85
4797-AXPXK,0.597,60.0,430.12,35.84
2957-JIRMN,0.424,84.45,429.81,35.82
0191-ZHSKZ,0.478,74.75,429.19,35.77
9651-GTSAQ,0.337,106.1,428.97,35.75
4883-QICIH,0.512,69.75,428.91,35.74
7895-VONWT,0.74,48.25,428.62,35.72
2115-BFTIW,0.503,70.95,428.67,35.72
6581-NQCBA,0.715,49.95,428.58,35.72
5146-CBVOE,0.475,75.1,428.42,35.7
9500-LTVBP,0.446,80.05,428.2,35.68
7000-WCEVQ,0.579,61.6,427.89,35.66
4065-JJAVA,0.72,49.5,427.93,35.66
4824-GUCBY,0.436,81.7,427.94,35.66
6959-UWKHF,0.831,42.9,427.88,35.66
5047-LHVLY,0.711,50.15,427.71,35.64
9522-BNTHX,0.633,56.25,427.55,35.63
6360-SVNWV,0.484,73.55,427.58,35.63
8806-EAGWC,0.646,55.15,427.39,35.62
5898-IGSLP,0.399,89.3,427.48,35.62
6198-PNNSZ,0.324,109.8,427.26,35.61
1409-PHXTF,0.322,110.45,426.84,35.57
3509-GWQGF,0.508,70.0,426.88,35.57
7794-JASDG,0.7,50.75,426.27,35.52
3055-OYMSE,0.481,73.8,426.18,35.51
1142-IHLOO,0.406,87.55,426.05,35.5
6888-SBYAI,0.7,50.7,425.98,35.5
0003-MKNFE,0.592,59.9,425.77,35.48
9828-AOQLM,0.776,45.7,425.68,35.47
5924-IFQTT,0.487,72.8,425.3,35.44
6127-IYJOZ,0.773,45.85,425.05,35.42
7661-CPURM,0.404,87.7,424.89,35.41
0096-BXERS,0.703,50.35,424.7,35.39
3043-TYBNO,0.583,60.65,424.29,35.36
0212-ISBBF,0.702,50.35,424.3,35.36
8894-JVDCV,0.307,115.05,424.28,35.36
4628-WQCQQ,0.415,85.15,424.12,35.34
3522-CDKHF,0.468,75.5,423.92,35.33
8654-DHAOW,0.651,54.15,423.05,35.25
7716-YTYHG,0.43,82.05,422.94,35.25
6185-TASNN,0.76,46.3,422.46,35.21
0215-BQKGS,0.418,84.3,422.36,35.2
4257-GAESD,0.782,45.0,422.45,35.2
7881-EVUAD,0.825,42.6,421.89,35.16
0260-ZDLGK,0.482,72.9,421.55,35.13
9474-PHLYD,0.59,59.45,421.09,35.09
6572-ADKRS,0.469,74.8,421.13,35.09
1976-CFOCS,0.763,46.0,421.1,35.09
4237-RLAQD,0.765,45.85,420.96,35.08
3301-LSLWQ,0.53,66.1,420.72,35.06
5133-POWUA,0.765,45.8,420.6,35.05
7470-MCQTK,0.719,48.75,420.65,35.05
8421-WZOOW,0.368,95.3,420.44,35.04
1480-IVEVR,0.429,81.6,420.42,35.04
0067-DKWBL,0.711,49.25,420.24,35.02
5285-MVEHD,0.332,105.6,420.15,35.01
4918-QLLIW,0.655,53.4,420.03,35.0
9117-SHLZX,0.766,45.7,419.88,34.99
0887-HJGAR,0.766,45.7,419.88,34.99
0292-WEGCH,0.406,86.2,419.81,34.98
1304-SEGFY,0.357,97.85,419.63,34.97
7607-QKKTJ,0.368,95.0,419.49,34.96
9644-KVCNC,0.379,92.15,419.37,34.95
8757-TFHHJ,0.701,49.8,419.07,34.92
7879-CGSFV,0.346,100.9,418.95,34.91
6686-YPGHK,0.408,85.5,418.84,34.9
3566-HJGPK,0.766,45.55,418.79,34.9
0856-NAOES,0.573,60.9,418.84,34.9
1996-DBMUS,0.494,70.65,418.74,34.89
4816-JBHOV,0.779,44.7,417.92,34.83
8627-ZYGSZ,0.441,78.9,417.35,34.78
2962-XPMCQ,0.77,45.15,417.08,34.76
9588-OZDMQ,0.772,45.0,416.72,34.73
1679-JRFBR,0.321,108.15,416.25,34.69
5968-XQIVE,0.386,89.7,415.95,34.66
5732-IKGQH,0.332,104.45,415.61,34.63
5696-QURRL,0.768,45.05,415.15,34.6
4361-JEIVL,0.779,44.4,415.21,34.6
8952-WCVCD,0.331,104.45,414.86,34.57
4706-DGAHW,0.764,45.2,414.56,34.55
7964-ZRKKG,0.391,88.4,414.44,34.54
8950-MTZNV,0.768,44.95,414.42,34.53
7359-PTSXY,0.755,45.75,414.33,34.53
3754-DXMRT,0.782,44.15,414.11,34.51
8710-YGLWG,0.768,44.9,414.05,34.5
8080-DDEMJ,0.765,45.1,413.84,34.49
0617-FHSGK,0.458,75.2,413.75,34.48
6519-CFDBX,0.76,45.4,413.81,34.48
6128-AQBMT,0.639,53.95,413.58,34.47
9514-JDSKI,0.857,40.2,413.19,34.43
0224-HJAPT,0.73,47.15,413.12,34.43
3926-CUQZX,0.763,45.1,413.04,34.42
0322-YINQP,0.709,48.55,413.06,34.42
7312-XSBAT,0.692,49.75,412.91,34.41
2275-RBYQS,0.758,45.4,412.96,34.41
5692-FPTAH,0.758,45.4,412.96,34.41
9896-UYMIE,0.301,114.3,412.83,34.4
3946-MHCZW,0.675,50.9,412.33,34.36
6967-QIQRV,0.337,101.9,412.33,34.36
7065-YUNRY,0.758,45.3,412.25,34.35
4581-LNWUM,0.698,49.15,411.86,34.32
5404-GGUKR,0.668,51.35,411.43,34.29
2519-ERQOJ,0.628,54.6,411.28,34.27
5552-ZNFSJ,0.756,45.3,411.15,34.26
1963-SVUCV,0.756,45.3,411.15,34.26
4080-IIARD,0.449,76.2,410.66,34.22
0224-RLWWD,0.773,44.3,410.69,34.22
6614-VBEGU,0.493,69.45,410.58,34.21
4851-BQDNX,0.402,85.05,410.19,34.18
4226-KKDON,0.513,66.65,409.93,34.16
7825-GKXMW,0.746,45.8,409.74,34.14
0082-LDZUE,0.771,44.3,409.63,34.14
2257-BOVXD,0.512,66.6,409.42,34.12
4402-FTBXC,0.38,89.8,409.18,34.1
6345-ULYRW,0.385,88.4,408.93,34.08
2043-WVTQJ,0.612,55.7,408.96,34.08
0374-AACSZ,0.68,50.15,408.98,34.08
5896-NPFWW,0.679,50.15,408.74,34.06
7663-RGWBC,0.771,44.15,408.52,34.04
1347-KTTTA,0.332,102.45,408.39,34.03
7856-GANIL,0.345,98.7,408.33,34.03
0665-XHDJU,0.342,99.4,408.11,34.01
6876-ADESB,0.695,48.95,408.02,34.0
6704-UTUKK,0.74,45.9,407.68,33.97
7789-CRUVC,0.36,94.2,407.46,33.96
7377-DMMRI,0.711,47.8,407.57,33.96
8213-TAZPM,0.312,108.75,407.28,33.94
2931-FSOHN,0.566,59.9,407.14,33.93
7740-BTPUX,0.299,113.6,407.02,33.92
4080-OGPJL,0.477,71.15,406.96,33.91
4847-QNOKA,0.755,44.9,406.87,33.91
0013-MHZWF,0.489,69.4,406.94,33.91
0931-MHTEM,0.339,100.05,406.43,33.87
6595-COKXZ,0.761,44.45,406.15,33.85
1100-DDVRV,0.68,49.8,406.16,33.85
1794-HBQTJ,0.696,48.6,406.0,33.83
7080-TNUWP,0.356,95.0,405.84,33.82
8720-RQSBJ,0.769,44.0,405.8,33.82
9332-GYWLO,0.616,54.85,405.78,33.81
8180-AKMJV,0.759,44.55,405.65,33.8
3446-QDSZF,0.609,55.5,405.59,33.8
3466-WAESX,0.489,69.1,405.39,33.78
3961-SXAXY,0.767,44.05,405.39,33.78
3572-UOLYZ,0.398,84.8,405.35,33.78
1589-AGTLK,0.745,45.35,405.25,33.77
1612-EOHDH,0.748,45.15,405.24,33.77
4282-MSACW,0.288,117.2,404.83,33.74
1543-LLLFT,0.343,98.3,404.65,33.72
1849-RJYIG,0.562,60.0,404.63,33.72
6650-VJONK,0.768,43.85,403.92,33.66
8910-LEDAG,0.47,71.55,403.77,33.65
5473-KHBPS,0.352,95.7,403.84,33.65
1465-LNTLJ,0.522,64.4,403.62,33.63
0623-GDISB,0.694,48.45,403.51,33.63
8561-NMTBD,0.299,112.35,403.27,33.61
3410-MHHUM,0.356,94.4,403.03,33.59
9214-EKVXR,0.763,44.0,402.89,33.57
2270-CHBFN,0.353,95.1,402.86,33.57
8286-AFUYI,0.699,47.95,402.3,33.53
2889-FPWRM,0.284,117.8,402.02,33.5
1942-OQFRW,0.761,44.0,401.83,33.49
5568-DMXZS,0.511,65.45,401.56,33.46
3842-IYKUE,0.392,85.3,401.22,33.43
0277-BKSQP,0.615,54.4,401.16,33.43
9079-LWTFD,0.332,100.75,401.02,33.42
6313-GIDIT,0.613,54.45,400.7,33.39
4274-DRSQT,0.375,88.9,400.48,33.37
7632-MNYOY,0.301,110.9,400.27,33.36
6749-UTDVX,0.322,103.65,400.36,33.36
3577-AMVUX,0.606,55.05,400.32,33.36
1346-PJWTK,0.354,94.15,400.28,33.36
2831-EBWRN,0.727,45.9,400.22,33.35
0601-WZHJF,0.719,46.35,399.96,33.33
5515-RUGKN,0.608,54.75,399.52,33.29
6243-OZGFH,0.741,44.95,399.48,33.29
5686-CMAWK,0.383,86.75,398.89,33.24
7459-RRWQZ,0.514,64.65,398.61,33.22
9631-XEYKE,0.659,50.4,398.47,33.21
5493-SDRDQ,0.602,55.1,397.92,33.16
0603-OLQDC,0.475,69.85,397.76,33.15
9992-UJOEL,0.659,50.3,397.63,33.14
4468-KAZHE,0.552,60.0,397.17,33.1
3748-FVMZZ,0.825,40.05,396.64,33.05
5057-LCOUI,0.651,50.75,396.38,33.03
1478-VPOAD,0.753,43.8,395.75,32.98
0749-IRGQE,0.728,45.3,395.73,32.98
3714-JTVOV,0.445,74.15,395.58,32.96
0471-LVHGK,0.451,73.0,395.29,32.94
3165-HDOEW,0.718,45.85,394.99,32.92
3776-EKTKM,0.903,36.45,394.78,32.9
6905-NIQIN,0.65,50.65,394.8,32.9
6465-GSRCL,0.308,106.6,394.41,32.87
8199-ZLLSA,0.278,118.35,394.18,32.85
6923-EFPNL,0.634,51.75,393.59,32.8
8257-RZAHR,0.507,64.7,393.58,32.8
1871-MOWRM,0.406,80.85,393.63,32.8
4908-XAXAY,0.365,89.85,393.17,32.76
0795-GMVQO,0.298,109.9,392.88,32.74
7587-RZNME,0.756,43.3,392.56,32.71
2972-YDYUW,0.345,94.7,392.05,32.67
9661-MHUMO,0.663,49.25,391.94,32.66
8166-ORCHU,0.349,93.55,391.47,32.62
7594-LZNWR,0.472,69.15,391.36,32.61
5630-AHZIL,0.505,64.5,390.94,32.58
9462-MJUAW,0.646,50.4,390.9,32.58
9972-VAFJJ,0.346,94.0,390.58,32.55
0186-CAERR,0.28,116.3,390.61,32.55
6135-OZQVA,0.607,53.65,390.62,32.55
8773-HHUOZ,0.503,64.7,390.52,32.54
0841-NULXI,0.914,35.55,389.77,32.48
5136-RGMZO,0.457,71.05,389.66,32.47
6338-AVWCY,0.809,40.15,389.62,32.47
0463-ZSDNT,0.572,56.75,389.51,32.46
2758-RNWXS,0.364,89.2,389.49,32.46
5240-CAOYT,0.371,87.55,389.38,32.45
3091-FYHKI,0.914,35.45,388.74,32.4
1226-UDFZR,0.653,49.6,388.56,32.38
6322-PJJDJ,0.342,94.8,388.54,32.38
2359-QWQUL,0.309,104.7,388.43,32.37
9480-BQJEI,0.351,92.3,388.43,32.37
6921-OZMFH,0.581,55.7,388.35,32.36
7729-JTEEC,0.726,44.5,387.94,32.33
8096-LOIST,0.575,56.2,387.82,32.32
3842-QTGDL,0.4,80.75,387.68,32.31
8329-GWVPJ,0.463,69.75,387.16,32.26
1853-ARAAQ,0.64,50.35,386.87,32.24
1548-ARAGG,0.551,58.5,386.59,32.22
7055-HNEOJ,0.577,55.8,386.62,32.22
6038-GCYEC,0.595,54.15,386.32,32.19
5378-IKEEG,0.9,35.75,386.13,32.18
7824-PANSQ,0.399,80.65,385.96,32.16
9114-VEPUF,0.335,96.1,385.75,32.15
0365-TRTPY,0.353,91.2,385.78,32.15
6227-HWPWX,0.466,69.0,385.6,32.13
2720-FVBQP,0.656,48.95,385.16,32.1
4816-OKWNX,0.31,103.4,385.23,32.1
4075-JFPGR,0.343,93.5,384.95,32.08
6994-FGRHH,0.302,106.15,384.83,32.07
1394-SUIUH,0.376,85.15,384.53,32.04
5968-VXZLG,0.687,46.6,384.22,32.02
1703-MGIAB,0.464,69.0,384.28,32.02
3097-NNSPB,0.653,49.05,384.16,32.01
2181-UAESM,0.599,53.45,383.88,31.99
7623-TRNQN,0.641,49.9,383.81,31.98
7673-LPRNY,0.407,78.55,383.61,31.97
2277-VWCNI,0.656,48.75,383.51,31.96
5207-PLSTK,0.655,48.75,383.0,31.92
0516-OOHAR,0.318,100.35,383.04,31.92
7841-TZDMQ,0.693,46.0,382.66,31.89
7285-KLOTR,0.404,78.85,382.5,31.88
2696-ECXKC,0.316,100.9,382.42,31.87
7869-ZYDST,0.539,59.05,381.97,31.83
5223-UZAVK,0.316,100.3,380.9,31.74
6633-MPWBS,0.645,49.2,380.6,31.72
6655-LHBYW,0.277,114.35,380.6,31.72
7530-HDYDS,0.376,84.25,380.41,31.7
2903-YYTBW,0.711,44.55,380.15,31.68
6473-ULUHT,0.373,84.9,379.66,31.64
7733-UDMTP,0.575,55.0,379.67,31.64
4123-FCVCB,0.417,75.85,379.72,31.64
0774-IFUVM,0.486,65.15,379.67,31.64
6733-LRIZX,0.29,108.95,379.56,31.63
7940-UQQUG,0.303,104.4,379.17,31.6
4680-KUTAJ,0.568,55.6,379.04,31.59
4671-LXRDQ,0.702,45.0,379.01,31.58
4377-VDHYI,0.347,90.8,378.44,31.54
7593-XFKDI,0.681,46.3,378.34,31.53
5365-LLFYV,0.687,45.85,378.03,31.5
2625-TRCZQ,0.634,49.65,377.5,31.46
6142-VSJQO,0.709,44.35,377.3,31.44
7916-VCCPB,0.429,73.25,377.03,31.42
9254-RBFON,0.319,98.6,376.93,31.41
0618-XWMSS,0.419,74.9,376.75,31.4
7854-FOKSF,0.874,35.9,376.61,31.38
6804-GDMOI,0.294,106.6,376.52,31.38
0823-HSCDJ,0.638,49.15,376.45,31.37
6304-IJFSQ,0.628,49.9,376.33,31.36
1193-RTSLK,0.374,83.9,376.35,31.36
3669-OYSJI,0.679,46.2,376.26,31.35
4959-JOSRX,0.703,44.6,376.1,31.34
0375-HVGXO,0.902,34.7,375.56,31.3
3668-QPYBK,0.581,53.85,375.47,31.29
5669-SRAIP,0.792,39.5,375.5,31.29
2485-ITVKB,0.891,35.1,375.34,31.28
3144-AUDBS,0.636,49.15,375.18,31.26
5527-ACHSO,0.443,70.5,375.12,31.26
7025-IWFHT,0.349,89.55,375.1,31.26
7241-AJHFS,0.357,87.65,375.03,31.25
3278-FSIXX,0.69,45.25,374.51,31.21
9244-ZVAPM,0.684,45.6,374.27,31.19
9564-KCLHR,0.609,51.25,374.34,31.19
6859-RKMZJ,0.567,55.05,374.27,31.19
5206-XZZQI,0.387,80.6,374.11,31.18
3413-BMNZE,0.689,45.25,374.11,31.18
1101-SSWAG,0.61,51.1,374.05,31.17
9448-REEVD,0.697,44.7,373.88,31.16
0322-CHQRU,0.687,45.35,373.95,31.16
5533-NHFRF,0.702,44.4,373.81,31.15
3253-HKOKL,0.31,100.3,373.55,31.13
6959-GQEGV,0.41,75.95,373.36,31.11
7384-GHBPI,0.885,35.15,373.27,31.11
7129-AZJDE,0.394,78.95,373.14,31.09
6844-DZKRF,0.619,50.2,373.07,31.09
8402-EIVQS,0.308,100.9,372.93,31.08
4450-MDZFX,0.418,74.35,372.77,31.06
7734-DBOAI,0.774,40.1,372.6,31.05
9026-RNUJS,0.616,50.35,372.21,31.02
7826-VVKWT,0.321,96.55,371.99,31.0
7957-RYHQD,0.391,79.2,371.96,31.0
3347-YJZZE,0.387,80.1,371.97,31.0
1740-CSDJP,0.879,35.25,371.91,30.99
4374-YMUSQ,0.267,116.25,371.8,30.98
8695-WDYEA,0.604,51.25,371.64,30.97
5208-HFSBT,0.563,55.05,371.68,30.97
5201-FRKKS,0.417,74.3,371.36,30.95
2833-SLKDQ,0.686,45.05,371.02,30.92
5424-RLQLC,0.518,59.65,371.05,30.92
5522-JBWMO,0.702,44.0,370.53,30.88
4193-ORFCL,0.685,45.1,370.59,30.88
7054-LGEQW,0.672,45.95,370.53,30.88
8812-ZRHFP,0.357,86.45,370.1,30.84
8450-JOVAH,0.544,56.7,370.02,30.83
2637-FKFSY,0.668,46.1,369.65,30.8
4537-DKTAL,0.675,45.55,369.19,30.77
9746-MDMBK,0.271,113.45,369.15,30.76
0822-GAVAP,0.887,34.7,369.18,30.76
7250-EQKIY,0.61,50.45,368.99,30.75
8984-EYLLL,0.292,105.25,368.88,30.74
0048-LUMLS,0.337,91.2,368.73,30.73
8124-NZVGJ,0.624,49.25,368.71,30.73
2372-HWUHI,0.693,44.35,368.66,30.72
3841-CONLJ,0.877,35.0,368.34,30.69
4146-SVFUD,0.688,44.6,368.34,30.69
7516-GMHUV,0.292,105.05,368.01,30.67
0430-IHCDJ,0.626,49.0,367.9,30.66
5858-EAFCZ,0.689,44.45,367.44,30.62
7754-IXRMC,0.675,45.35,367.11,30.59
8268-YDIXR,0.328,93.15,367.05,30.59
6982-SSHFK,0.689,44.4,367.14,30.59
0461-CVKMU,0.365,83.8,366.91,30.58
6582-OIVSP,0.675,45.3,366.82,30.57
0311-QYWSS,0.618,49.45,366.63,30.55
9701-CDXHR,0.442,69.15,366.52,30.54
8263-OKETD,0.443,68.9,366.42,30.53
1265-XTECC,0.316,96.55,366.24,30.52
1271-SJBGZ,0.699,43.65,366.27,30.52
2716-GFZOR,0.354,86.1,366.09,30.51
7252-NTGSS,0.675,45.15,365.96,30.5
3798-EPWRR,0.694,43.95,365.9,30.49
4525-VZCZG,0.288,105.85,365.91,30.49
0308-GIQJT,0.288,105.75,365.56,30.46
0218-QNVAS,0.303,100.55,365.58,30.46
9693-XMUOB,0.606,50.25,365.45,30.45
4187-CINZD,0.319,95.25,365.06,30.42
8824-RWFXJ,0.541,56.15,364.53,30.38
8108-UXRQN,0.601,50.55,364.43,30.37
6035-RIIOM,0.312,97.2,364.47,30.37
2305-MRGLV,0.397,76.55,364.5,30.37
2273-QCKXA,0.619,49.05,364.33,30.36
2294-DMMUS,0.431,70.45,364.19,30.35
2530-FMFXO,0.294,103.2,364.08,30.34
2761-XECQW,0.699,43.35,363.82,30.32
1728-BQDMA,0.682,44.45,363.7,30.31
2266-SJNAT,0.278,109.15,363.78,30.31
2672-OJQZP,0.677,44.75,363.65,30.3
0549-CYCQN,0.38,79.6,363.09,30.26
7890-VYYWG,0.829,36.45,362.62,30.22
2607-FBDFF,0.616,49.0,362.36,30.2
6305-YLBMM,0.29,104.05,361.88,30.16
0415-MOSGF,0.679,44.4,361.61,30.13
8198-RKSZG,0.374,80.45,361.21,30.1
4223-WOZCM,0.603,49.95,361.16,30.1
1428-IEDPR,0.275,109.3,361.15,30.1
5949-EBSQK,0.488,61.45,360.2,30.02
8614-VGMMV,0.611,49.1,360.29,30.02
9700-ISPUP,0.458,65.5,359.79,29.98
9530-EHPOH,0.558,53.75,359.64,29.97
5846-QFDFI,0.338,88.6,358.89,29.91
3780-DDGSE,0.393,76.05,358.97,29.91
3085-QUOZK,0.681,43.95,358.96,29.91
0136-IFMYD,0.271,109.95,357.97,29.83
1895-QTKDO,0.678,43.95,357.53,29.79
6145-NNPNO,0.674,44.15,357.19,29.77
6599-GZWCM,0.399,74.65,357.14,29.76
4459-BBGHE,0.668,44.5,356.97,29.75
3132-TVFDZ,0.663,44.85,356.62,29.72
3701-SFMUH,0.426,69.7,356.13,29.68
0678-RLHVP,0.281,105.55,355.96,29.66
7993-NQLJE,0.395,75.1,355.84,29.65
