SeniorCitizen,tenure,MonthlyCharges,TotalCharges,avg_monthly_spend,num_addon_services,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_bucket_7-12mo,tenure_bucket_13-24mo,tenure_bucket_25-48mo,tenure_bucket_49mo+,churn_flag,customerID
1,17,20.65,330.6,1.214705882352941,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,0,4933-IKULF
0,1,55.0,55.0,55.0,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,1,3583-EKAPL
0,9,70.05,564.4,7.783333333333333,3,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,0,1304-BCCFO
0,24,53.6,1315.35,2.2333333333333334,2,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0,4104-PVRPS
0,1,74.7,74.7,74.7,1,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1,9399-APLBT
0,24,80.25,1861.5,3.34375,1,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,1,2359-KMGLI
1,35,76.05,2747.2,2.1728571428571426,4,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,0,3780-DDGSE
0,7,75.7,554.05,10.814285714285715,5,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,0,4431-EDMIQ
0,5,96.1,453.4,19.22,3,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,1,0306-JAELE
0,15,69.0,994.8,4.6,0,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,6227-HWPWX
0,11,19.65,225.75,1.7863636363636362,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,0,0486-LGCCH
0,48,45.3,2145.0,0.94375,3,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,1,0447-BEMNG
1,20,81.45,1671.6,4.0725,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,0,4612-SSVHJ
0,72,108.5,8003.8,1.5069444444444444,5,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,True,0,5168-MQQCA
0,8,83.55,680.05,10.44375,2,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,1,5949-XIKAE
0,72,84.5,6130.85,1.1736111111111112,1,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,True,0,7971-HLVXI
0,15,100.15,1415.0,6.676666666666667,3,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,0,9094-AZPHK
0,72,88.6,6201.95,1.2305555555555554,5,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True,0,3649-JPUGY
0,0,52.55,0.0,52.55,4,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,0,4472-LVYGI
0,1,74.35,74.35,74.35,0,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1,8372-JUXUI
0,63,104.8,6597.25,1.6634920634920634,4,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,0,3552-CTCYF
0,2,59.0,114.15,29.5,2,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,0,6778-YSNIH
0,2,74.4,139.4,37.2,1,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1,0388-EOPEX
1,61,64.05,3902.6,1.05,2,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,0,5756-OZRIO
0,1,20.4,20.4,20.4,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,0,6579-JPICP
0,22,43.75,903.6,1.9886363636363635,3,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,1,8205-OTCHB
0,28,60.9,1785.65,2.175,3,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,4134-BSXLX
0,70,19.8,1397.65,0.28285714285714286,0,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,0,0505-SPOOW
1,5,28.45,131.05,5.6899999999999995,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,6235-VDHOM
0,12,99.7,1238.45,8.308333333333334,4,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,1,7783-YKGDV
0,34,116.25,3899.05,3.4191176470588234,6,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True,False,0,4374-YMUSQ
1,71,80.7,5676.0,1.1366197183098592,1,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0,4513-CXYIX
0,70,65.2,4543.15,0.9314285714285715,2,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,0,3957-HHLMR
0,52,84.05,4326.8,1.6163461538461539,3,False,True,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0,7803-XOCCZ
0,69,79.45,5502.55,1.151449275362319,5,True,False,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,True,0,5736-YEJAX
1,20,94.1,1782.4,4.705,3,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,1,5609-CEBID
0,11,78.0,851.8,7.090909090909091,1,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,0,8981-FJGLA
0,2,94.2,167.5,47.1,3,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,1,7218-HKQFK
0,6,80.5,502.85,13.416666666666666,1,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1,4636-QRJKY
0,1,19.85,19.85,19.85,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,0,1135-LMECX
1,20,94.3,1818.3,4.715,4,True,True,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,False,0,4332-MUOEZ
0,61,106.45,6300.15,1.7450819672131148,4,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,0,8535-SFUTN
1,5,74.35,334.8,14.87,0,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1,5956-VKDTT
0,56,105.45,5916.95,1.8830357142857144,4,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,0,8677-HDZEE
0,30,95.0,2852.4,3.1666666666666665,4,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,0,2475-MROZF
0,40,104.8,4131.95,2.62,4,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,1,9412-GHEEC
0,28,54.3,1546.3,1.9392857142857143,2,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,0,3482-ABPKK
1,5,70.05,302.6,14.01,0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,6705-LXORM
1,27,75.2,1929.35,2.785185185185185,1,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1,0257-ZESQC
0,12,20.05,265.45,1.6708333333333334,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,0,7531-GQHME
0,67,105.4,6989.45,1.573134328358209,4,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False,False,False,True,0,5174-ITUMV
1,29,51.6,1442.0,1.7793103448275862,0,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0,4109-CYRBD
0,55,85.5,4713.4,1.5545454545454545,1,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0913-XWSCN
0,23,75.6,1758.6,3.28695652173913,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,6825-UYPFK
0,34,100.05,3480.0,2.942647058823529,3,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,1,8397-MVTAZ
0,52,91.25,4738.3,1.7548076923076923,3,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,0,0750-EBAIU
1,72,115.75,8399.15,1.6076388888888888,6,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False,False,False,True,0,8606-CIQUL
0,58,94.7,5430.35,1.6327586206896552,3,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,True,0,3571-DPYUH
0,35,19.6,686.95,0.56,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,0,7601-GNDYK
1,56,99.9,5706.3,1.7839285714285715,4,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,0,0356-OBMAC
0,24,21.1,490.65,0.8791666666666668,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,False,True,False,False,0,8067-NIOYM
